drug_id,region,max_phase,marketed_prescription,marketed_prescription_started_on,marketed_prescription_ended_on,generic_available,generic_available_on,mixture_available,mixture_available_on,marketed_otc,marketed_otc_started_on,marketed_otc_ended_on,marketed_unapproved,marketed_unapproved_started_on,marketed_unapproved_ended_on,pre_market_cancelled,pre_market_cancelled_on,post_market_cancelled,post_market_cancelled_on
10418,eu,4,0,,,0,,0,,0,,,0,,,1,,0,
10418,th,4,0,,,0,,1,,1,11-Dec-1986,,0,,,0,,0,
10418,us,4,1,29-Aug-1972,,0,,1,,1,25-May-2011,,1,25-May-2011,,0,,0,
10419,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10419,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10419,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10419,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10420,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10420,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10420,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10420,us,4,1,19-Apr-1941,,0,,0,,0,,,0,,,0,,0,
10422,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10422,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10422,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10422,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10423,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10423,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10423,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10423,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10424,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10424,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10424,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10424,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10425,ca,4,1,26-Mar-2001,,0,,0,,0,,,0,,,0,,0,
10425,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10425,th,4,0,,,0,,0,,0,,,0,,,0,,0,
10425,us,4,1,19-Apr-1941,,0,,1,,0,,,1,01-Jul-2015,07-Mar-2018,0,,0,
10426,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10426,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10426,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10426,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10427,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10427,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10427,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10427,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10428,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10428,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10428,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10428,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10429,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10429,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10429,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10429,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10430,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10430,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10430,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10430,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10431,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10431,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10431,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10431,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10433,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10433,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10433,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10433,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10434,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10434,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10434,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10434,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10435,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10435,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10435,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10435,us,4,1,19-Apr-1941,,0,,1,,0,,,1,22-Jul-2015,08-Mar-2018,0,,0,
10436,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10436,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10436,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10436,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10437,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10437,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10437,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10437,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10438,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10438,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10438,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10438,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10439,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10439,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10439,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10439,us,4,1,19-Apr-1941,,0,,1,,0,,,1,20-Jul-2015,08-Mar-2018,0,,0,
10440,ca,4,1,26-Sep-2000,,0,,1,,0,,,0,,,0,,0,
10440,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10440,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10440,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10442,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10442,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10442,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10442,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10443,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10443,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10443,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10443,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10444,ca,4,1,03-Oct-2000,,0,,1,,0,,,0,,,0,,0,
10444,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10444,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10444,us,4,1,15-Sep-1968,,0,,1,,0,,,0,,,0,,0,
10445,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10445,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10445,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10445,us,4,1,19-Apr-1941,,0,,0,,0,,,0,,,0,,0,
10446,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10446,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10446,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10446,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10447,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10447,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10447,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10447,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10448,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10448,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10448,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10448,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10449,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10449,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10449,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10449,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10450,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10450,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10450,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10450,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10451,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10451,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10451,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10451,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10452,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10452,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10452,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10452,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10453,ca,4,1,06-Sep-2000,,0,,1,,0,,,0,,,0,,0,
10453,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10453,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10453,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10454,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10454,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10454,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10454,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10455,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10455,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10455,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10455,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10456,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10456,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10456,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10456,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10457,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10457,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10457,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10457,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10458,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10458,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10458,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10458,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10459,ca,4,1,29-Apr-2014,,0,,0,,0,,,0,,,0,,0,
10459,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10459,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10459,us,4,1,19-Apr-1941,,0,,1,,0,,,1,09-Jul-2015,08-Mar-2018,0,,0,
10460,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10460,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10460,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10460,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10461,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10461,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10461,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10461,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10462,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10462,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10462,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10462,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10463,ca,4,1,29-Aug-2000,,0,,1,,0,,,0,,,0,,0,
10463,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10463,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10463,us,4,1,15-Sep-1968,,0,,1,,0,,,0,,,0,,0,
10464,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10464,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10464,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10464,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10465,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10465,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10465,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10465,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10466,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10466,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10466,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10466,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10467,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10467,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10467,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10467,us,4,1,29-Aug-1972,,0,,1,,0,,,0,,,0,,0,
10468,ca,4,1,30-Oct-2000,,0,,1,,0,,,0,,,0,,0,
10468,eu,3,0,,,0,,0,,0,,,0,,,0,,0,
10468,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10468,us,4,1,19-Apr-1941,,0,,1,,0,,,1,09-Jul-2015,08-Mar-2018,0,,0,
10469,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10469,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10469,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10469,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10470,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10470,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10470,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10470,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10471,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10471,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10471,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10471,us,4,1,29-Aug-1972,,0,,1,,0,,,0,,,0,,0,
10472,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10472,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10472,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10472,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10473,ca,4,1,29-Jan-1998,,0,,0,,0,,,0,,,0,,0,
10473,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10473,th,4,0,,,0,,0,,0,,,0,,,0,,0,
10473,us,4,1,24-Sep-1992,,0,,1,,0,,,0,,,0,,0,
10474,ca,4,1,31-Dec-1992,,0,,1,,0,,,0,,,0,,0,
10474,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10474,th,4,0,,,0,,1,,0,,,0,,,0,,0,
10474,us,4,1,31-Oct-1986,,0,,1,,0,,,0,,,0,,0,
10475,ca,4,1,31-Dec-1992,,0,,1,,0,,,0,,,0,,0,
10475,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10475,th,4,0,,,0,,1,,0,,,0,,,0,,0,
10475,us,4,1,31-Oct-1986,,0,,1,,0,,,0,,,0,,0,
10477,ca,4,1,30-Oct-2000,,0,,1,,0,,,0,,,0,,0,
10477,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10477,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10477,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10478,ca,4,1,18-Oct-2000,,0,,1,,0,,,0,,,0,,0,
10478,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10478,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10478,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10480,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10480,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10480,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10480,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10482,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10482,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10482,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10482,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10483,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10483,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10483,th,4,0,,,0,,0,,0,,,0,,,0,,0,
10483,us,4,1,01-Jan-1965,,0,,1,,0,,,1,20-Jul-2015,08-Mar-2018,0,,0,
10484,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10484,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10484,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10484,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10485,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10485,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10485,th,4,0,,,0,,0,,0,,,0,,,0,,1,09-Sep-2020
10485,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10486,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10486,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10486,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10486,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10487,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10487,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10487,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10487,us,4,1,01-Jan-1965,,0,,1,,1,18-Jul-2012,,0,,,0,,0,
10489,ca,2,0,,,0,,0,,0,,,0,,,0,,0,
10489,eu,2,0,,,0,,0,,0,,,0,,,0,,0,
10489,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10489,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10490,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10490,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10490,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10490,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10491,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10491,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10491,th,4,0,,,0,,0,,0,,,0,,,0,,0,
10491,us,4,1,19-Apr-1941,,0,,1,,0,,,1,22-Jul-2015,09-Mar-2018,0,,0,
10492,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10492,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10492,th,4,0,,,0,,0,,0,,,0,,,0,,0,
10492,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10493,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10493,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10493,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10493,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10494,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10494,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10494,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10494,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10495,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10495,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10495,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10495,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10496,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10496,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10496,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10496,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10497,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10497,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10497,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10497,us,4,0,,,0,,1,,0,,,0,,,1,,0,
10498,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10498,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10498,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10498,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10499,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10499,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10499,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10499,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10500,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10500,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10500,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10500,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10501,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10501,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10501,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10501,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10502,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10502,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10502,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10502,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10503,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10503,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10503,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10503,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10504,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10504,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10504,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10504,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10505,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10505,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10505,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10505,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10506,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10506,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10506,th,4,0,,,0,,0,,0,,,0,,,0,,1,09-Sep-2020
10506,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10507,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10507,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10507,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10507,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10508,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10508,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10508,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10508,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10509,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10509,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10509,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10509,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10510,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10510,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10510,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10510,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10511,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10511,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10511,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10511,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10512,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10512,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10512,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10512,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10513,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10513,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10513,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10513,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10514,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10514,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10514,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10514,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10515,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10515,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10515,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10515,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10516,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10516,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10516,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10516,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10517,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10517,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10517,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10517,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10518,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10518,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10518,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10518,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10519,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10519,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10519,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10519,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10520,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10520,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10520,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10520,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10521,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10521,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10521,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10521,us,4,1,01-Jan-1965,,0,,1,,1,20-Oct-2019,,0,,,0,,0,
10522,ca,4,0,,,0,,1,,1,31-Dec-1995,30-Jul-2007,0,,,0,,1,30-Jul-2007
10522,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10522,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10522,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10523,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10523,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10523,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10523,us,4,1,01-Jan-1965,,0,,1,,0,,,0,,,0,,0,
10524,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10524,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10524,th,0,0,,,0,,0,,0,,,0,,,0,,0,
10524,us,4,1,19-Apr-1941,,0,,1,,0,,,0,,,0,,0,
10525,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
10525,eu,0,0,,,0,,0,,0,,,0,,,0,,0,
10525,th,4,0,,,0,,0,,0,,,0,,,0,,0,
10525,us,4,1,01-Jan-1965,,0,,0,,0,,,0,,,0,,0,
10526,ca,0,0,,,0,,0,,0,,,0,,,0,,0,
