drug_id,country,number,approved_on,expires_on,ped_extension
1183,United States,11020387,18-Sep-2012,18-Sep-2032,0
1186,United States,5114948,19-May-1992,19-Oct-2009,0
1188,United States,7026337,11-Apr-2006,21-Nov-2016,0
1188,United States,7018656,28-Mar-2006,05-Sep-2018,0
1188,United States,7981909,19-Jul-2011,16-Sep-2017,0
1188,United States,8227490,24-Jul-2012,16-Sep-2017,0
1189,United States,5617906,08-Apr-1997,08-Oct-2014,0
1190,United States,5266329,30-Nov-1993,30-Nov-2010,0
1190,United States,5993856,30-Nov-1999,17-Nov-2017,0
1190,United States,6387383,14-May-2002,03-Aug-2020,0
1190,United States,7374747,20-May-2008,09-Aug-2026,0
1190,United States,7141237,28-Nov-2006,23-Jan-2024,0
1190,United States,8288434,16-Oct-2012,05-Aug-2029,0
1190,United States,8663699,04-Mar-2014,03-Jun-2029,0
1190,United States,8895070,25-Nov-2014,03-Jun-2029,0
1190,United States,9078870,14-Jul-2015,03-Jun-2029,0
1190,United States,6495157,17-Dec-2002,20-Jul-2020,0
1190,United States,6899890,31-May-2005,27-Apr-2023,0
1190,United States,9504704,29-Nov-2016,03-Jun-2029,0
1190,United States,9561208,07-Feb-2017,03-Jun-2029,0
1190,United States,9789057,17-Oct-2017,02-Dec-2026,0
1190,United States,10137142,27-Nov-2018,03-Jun-2029,0
1190,United States,10220049,05-Mar-2019,03-Jun-2029,0
1190,United States,10624918,21-Apr-2020,03-Jun-2029,0
1192,United States,5662933,02-Sep-1997,09-Sep-2013,0
1192,United States,7276250,02-Oct-2007,04-Feb-2023,0
1192,United States,8309060,13-Nov-2012,20-Nov-2023,0
1192,United States,8114383,14-Feb-2012,10-Oct-2024,0
1192,United States,8808737,19-Aug-2014,21-Jun-2027,0
1192,United States,8871779,28-Oct-2014,22-Nov-2029,0
1192,United States,8192722,05-Jun-2012,15-Sep-2025,0
1192,United States,8075872,13-Dec-2011,20-Nov-2023,0
1192,United States,7851482,14-Dec-2010,10-Jul-2029,0
1192,United States,8329216,11-Dec-2012,04-Feb-2023,0
1192,United States,8309122,13-Nov-2012,04-Feb-2023,0
1192,United States,8309112,13-Nov-2012,04-Feb-2023,0
1194,United States,5461081,24-Oct-1995,24-Apr-2013,0
1194,United States,5240923,31-Aug-1993,31-Aug-2010,0
1194,Canada,2080223,07-Nov-2000,03-Apr-2011,0
1194,United States,6316441,13-Nov-2001,07-Dec-2019,0
1194,United States,9044484,02-Jun-2015,30-Oct-2030,0
1194,United States,9421265,23-Aug-2016,17-Jun-2030,0
1197,United States,5238924,24-Aug-1993,24-Aug-2010,0
1200,United States,5716957,10-Feb-1998,10-Feb-2015,0
1200,United States,5468755,21-Nov-1995,21-Nov-2012,0
1200,United States,8613947,24-Dec-2013,30-Apr-2032,0
1200,United States,7888310,15-Feb-2011,25-Jul-2023,0
1200,United States,8431155,30-Apr-2013,30-Apr-2032,0
1200,United States,8137993,20-Mar-2012,25-Jul-2023,0
1200,United States,8137992,20-Mar-2012,25-Jul-2023,0
1200,United States,8137994,20-Mar-2012,25-Jul-2023,0
1200,United States,8877708,04-Nov-2014,07-Jun-2030,0
1200,United States,9192576,24-Nov-2015,30-Apr-2032,0
1200,United States,9522117,20-Dec-2016,30-Apr-2032,0
1200,United States,9352025,31-May-2016,07-Jun-2030,0
1200,United States,9700555,11-Jul-2017,30-Apr-2032,0
1200,United States,9895422,20-Feb-2018,07-Jun-2030,0
1200,United States,9993474,12-Jun-2018,30-Apr-2032,0
1200,United States,10688094,23-Jun-2020,30-Apr-2032,0
1200,United States,10688155,23-Jun-2020,07-Jun-2030,0
1200,United States,11000522,30-Apr-2012,30-Apr-2032,0
1202,United States,8802142,12-Aug-2014,07-Dec-2031,1
1202,United States,7858122,28-Dec-2010,17-Sep-2028,0
1202,United States,6471992,29-Oct-2002,20-Feb-2018,0
1202,United States,9463160,11-Oct-2016,20-Feb-2018,0
1202,United States,9669009,06-Jun-2017,14-Mar-2034,0
1202,United States,9339489,17-May-2016,14-Mar-2034,0
1202,United States,8431156,30-Apr-2013,31-Oct-2027,0
1202,United States,8535717,17-Sep-2013,22-Feb-2026,0
1202,United States,8425938,23-Apr-2013,22-Feb-2026,0
1202,United States,8163306,24-Apr-2012,03-Sep-2027,0
1202,United States,8470367,25-Jun-2013,22-Feb-2026,0
1208,United States,4795751,03-Jan-1989,04-Feb-2010,0
1211,Canada,2471102,08-Feb-2005,25-Jul-2017,0
1211,Canada,1328609,19-Apr-1994,19-Apr-2011,0
1211,United States,6010718,04-Jan-2000,11-Apr-2017,0
1211,United States,6551616,22-Apr-2003,15-Jun-2017,0
1213,United States,7553863,30-Jun-2009,30-Jun-2027,0
1216,United States,6046183,04-Apr-2000,20-Mar-2011,0
1216,Canada,2173457,23-Mar-1999,11-Oct-2014,0
1216,Canada,1331601,23-Aug-1994,23-Aug-2011,0
1216,United States,5942519,24-Aug-1999,23-Oct-2018,0
1217,United States,RE36617,14-Mar-2000,27-Jun-2010,0
1217,Canada,1337420,24-Oct-1995,24-Oct-2012,0
1219,United States,8685460,01-Apr-2014,15-Feb-2023,0
1219,United States,7758890,20-Jul-2010,01-Jul-2025,0
1219,United States,8110225,07-Feb-2012,24-Dec-2022,0
1219,United States,8604072,10-Dec-2013,24-Dec-2022,0
1219,United States,9884044,06-Feb-2018,13-Jun-2022,0
1220,United States,7928115,19-Apr-2011,24-Jul-2029,0
1220,United States,8741904,03-Jun-2014,27-Feb-2026,0
1220,United States,7612199,03-Nov-2009,19-Jun-2024,0
1220,United States,8853231,07-Oct-2014,19-Jun-2024,0
1220,United States,8158644,17-Apr-2012,19-Jun-2024,0
1220,United States,8193196,05-Jun-2012,02-Sep-2027,0
1220,United States,7906542,15-Mar-2011,01-Jun-2025,0
1220,United States,8158781,17-Apr-2012,19-Jun-2024,0
1220,United States,7045620,16-May-2006,19-Jun-2024,0
1220,United States,8518949,27-Aug-2013,27-Feb-2026,0
1220,United States,8835452,16-Sep-2014,19-Jun-2024,0
1220,United States,7902206,08-Mar-2011,19-Jun-2024,0
1220,United States,8829017,09-Sep-2014,24-Jul-2029,0
1220,United States,8642573,04-Feb-2014,02-Oct-2029,0
1220,United States,8969398,03-Mar-2015,02-Oct-2029,0
1220,United States,8946252,03-Feb-2015,24-Jul-2029,0
1220,United States,7915275,29-Mar-2011,23-Feb-2025,0
1220,United States,8309569,13-Nov-2012,18-Jul-2029,0
1220,United States,7718608,18-May-2010,11-Aug-2019,0
1220,United States,7452857,18-Nov-2008,11-Aug-2019,0
1220,United States,6861053,01-Mar-2005,11-Aug-2019,0
1220,United States,7605240,20-Oct-2009,11-Aug-2019,0
1220,United States,7935799,03-May-2011,11-Aug-2019,0
1220,United States,9271968,01-Mar-2016,27-Feb-2026,0
1220,United States,9421195,23-Aug-2016,10-Mar-2030,0
1220,United States,9629828,25-Apr-2017,24-Jul-2029,0
1220,United States,10314828,11-Jun-2019,02-Oct-2029,0
1220,United States,10335397,02-Jul-2019,02-Oct-2029,0
1220,United States,10456384,29-Oct-2019,26-Feb-2029,0
1220,United States,10709694,14-Jul-2020,24-Jul-2029,0
1220,United States,10703763,07-Jul-2020,27-Feb-2026,0
1220,United States,10765667,08-Sep-2020,26-Feb-2029,0
1222,United States,6423340,23-Jul-2002,15-Nov-2010,0
1222,Canada,2071518,12-Nov-2002,15-Nov-2010,0
1222,United States,6598603,29-Jul-2003,23-Jun-2019,1
1222,United States,6899099,31-May-2005,23-Jun-2019,1
1222,United States,7524834,28-Apr-2009,11-May-2019,1
1222,United States,7759328,20-Jul-2010,29-Jul-2023,1
1222,United States,7897646,01-Mar-2011,09-Mar-2019,1
1222,United States,8143239,27-Mar-2012,29-Jul-2023,1
1222,United States,8461211,11-Jun-2013,09-Mar-2019,1
1222,United States,8575137,05-Nov-2013,29-Jul-2023,1
1222,United States,6123924,26-Sep-2000,26-Sep-2017,0
1222,United States,7967011,28-Jun-2011,11-Feb-2022,1
1222,United States,8616196,31-Dec-2013,07-Oct-2029,1
1222,United States,8387615,05-Mar-2013,10-May-2025,1
1222,United States,7587988,15-Sep-2009,10-Oct-2026,1
1222,United States,7367333,06-May-2008,11-May-2019,1
1222,United States,8528545,10-Sep-2013,16-Apr-2029,1
1222,United States,8875699,04-Nov-2014,10-May-2025,1
1222,United States,6027714,22-Feb-2000,09-Jan-2018,0
1222,United States,7143764,05-Dec-2006,13-Mar-2018,0
1222,United States,6142145,07-Nov-2000,08-May-2018,0
1222,United States,6287540,11-Sep-2001,09-Jan-2018,0
1222,United States,9320716,26-Apr-2016,09-Jun-2020,0
1222,United States,9192581,24-Nov-2015,07-Sep-2031,0
1222,United States,7410651,12-Aug-2008,09-Jun-2020,0
1222,United States,RE43799,13-Nov-2012,09-Jun-2020,0
1222,United States,8895064,25-Nov-2014,07-Sep-2031,0
1222,United States,7431943,07-Oct-2008,09-Jun-2020,0
1222,United States,9132093,15-Sep-2015,07-Sep-2031,0
1222,United States,8784888,22-Jul-2014,09-Jun-2020,0
1222,United States,8293273,23-Oct-2012,09-Jun-2020,0
1222,United States,5914122,22-Jun-1999,19-Dec-2015,0
1222,United States,9532954,03-Jan-2017,09-Jun-2020,0
1222,United States,10064878,04-Sep-2018,09-Jun-2020,0
1222,United States,10105374,23-Oct-2018,09-Jun-2020,0
1222,United States,10166247,01-Jan-2019,29-Jul-2023,1
1222,United States,10143698,04-Dec-2018,09-Jun-2020,0
1222,United States,9707182,18-Jul-2017,09-Sep-2036,0
1222,United States,10172802,08-Jan-2019,09-Sep-2036,0
1222,United States,10307375,04-Jun-2019,07-Sep-2031,0
1222,United States,10660858,26-May-2020,07-Sep-2031,0
1222,United States,9463161,11-Oct-2016,28-May-2030,0
1222,United States,8703806,22-Apr-2014,28-May-2030,0
1222,United States,8324266,04-Dec-2012,28-May-2030,0
1222,United States,9415009,16-Aug-2016,28-May-2030,0
1222,United States,8808713,19-Aug-2014,28-May-2030,0
1222,United States,8815258,26-Aug-2014,17-Mar-2031,0
1222,United States,10716753,21-Jul-2020,28-May-2030,0
1224,United States,4879288,07-Nov-1989,26-Sep-2011,0
1224,Canada,2251944,10-Apr-2007,27-May-2017,0
1224,United States,5948437,07-Sep-1999,28-Nov-2017,1
1225,United States,5389618,14-Feb-1995,14-Feb-2012,0
1225,Canada,2045433,30-Jul-2002,25-Jun-2011,0
1229,United States,5498421,12-Mar-1996,12-Mar-2013,0
1229,United States,5439686,08-Aug-1995,22-Feb-2013,0
1229,Canada,2155947,21-Aug-2007,22-Feb-2014,0
1229,Canada,2086874,01-Sep-1998,07-Jan-2013,0
1229,United States,7923536,12-Apr-2011,09-Jun-2024,1
1229,United States,8034375,11-Oct-2011,13-Feb-2027,1
1229,United States,8138229,20-Mar-2012,09-Jun-2024,1
1229,United States,8268348,18-Sep-2012,21-Aug-2026,1
1229,United States,8314156,20-Nov-2012,09-Jun-2024,1
1229,United States,RE41884,26-Oct-2010,14-Aug-2016,0
1229,United States,7758891,20-Jul-2010,21-Aug-2026,1
1229,United States,9101543,11-Aug-2015,21-Aug-2026,1
1229,United States,7820788,26-Oct-2010,27-Apr-2025,1
1229,United States,8853260,07-Oct-2014,10-Apr-2021,1
1229,United States,9597409,21-Mar-2017,04-Sep-2032,1
1229,United States,9393318,19-Jul-2016,04-Sep-2032,1
1229,United States,9511046,06-Dec-2016,12-Jul-2034,1
1232,United States,5196438,23-Mar-1993,19-Nov-2010,0
1232,Canada,2224125,28-Sep-2004,04-Jun-2016,0
1232,Canada,2030433,21-Oct-1997,21-Nov-2010,0
1232,United States,6352717,05-Mar-2002,16-May-2020,1
1232,United States,6008228,28-Dec-1999,06-Dec-2015,1
1233,United States,6221392,24-Apr-2001,09-Apr-2018,0
1233,United States,6024981,15-Feb-2000,09-Apr-2018,0
1233,United States,6413549,02-Jul-2002,11-Jul-2017,0
1233,United States,8334281,18-Dec-2012,16-May-2030,0
1233,United States,6770262,03-Aug-2004,29-Mar-2021,0
1233,United States,11020361,22-Dec-2009,22-Dec-2029,0
1234,United States,8846650,30-Sep-2014,04-Jun-2025,0
1234,United States,9149486,06-Oct-2015,13-Sep-2022,0
1234,United States,6359016,19-Mar-2002,10-Aug-2020,0
1234,United States,6284804,04-Sep-2001,10-Aug-2020,0
1234,United States,6726918,27-Apr-2004,20-Oct-2020,0
1234,United States,6899717,31-May-2005,01-Nov-2023,0
1234,United States,8034366,11-Oct-2011,09-Jan-2023,0
1234,United States,8506987,13-Aug-2013,09-Jan-2023,0
1234,United States,9012437,21-Apr-2015,20-Oct-2020,0
1234,United States,8043628,25-Oct-2011,20-Oct-2020,0
1234,United States,8088407,03-Jan-2012,20-Oct-2020,0
1234,United States,9283178,15-Mar-2016,20-Oct-2020,0
1234,United States,9192511,24-Nov-2015,09-Jan-2023,0
1234,United States,8063031,22-Nov-2011,20-Oct-2020,0
1234,United States,7033605,25-Apr-2006,20-Oct-2020,0
1234,United States,7767223,03-Aug-2010,28-Nov-2021,0
1234,United States,8034370,11-Oct-2011,09-Jan-2023,0
1234,United States,7795316,14-Sep-2010,03-Aug-2028,0
1234,United States,8101582,24-Jan-2012,19-Dec-2027,0
1234,United States,8450287,28-May-2013,19-Dec-2027,0
1234,United States,9345714,24-May-2016,13-Sep-2022,0
1234,United States,9402805,02-Aug-2016,13-Sep-2022,0
1234,United States,9592242,14-Mar-2017,20-Oct-2020,0
1234,United States,9775849,03-Oct-2017,20-Oct-2020,0
1234,United States,6960346,01-Nov-2005,03-Jul-2023,0
1234,United States,7560120,14-Jul-2009,05-Sep-2022,0
1234,United States,10028965,24-Jul-2018,23-May-2034,0
1234,United States,10022502,17-Jul-2018,12-Sep-2020,0
1234,United States,10076526,18-Sep-2018,09-Jan-2023,0
1234,United States,8563027,22-Oct-2013,12-Feb-2030,0
1234,United States,8409606,02-Apr-2013,14-May-2030,0
1234,United States,10159683,25-Dec-2018,23-May-2034,0
1234,United States,9254267,09-Feb-2016,11-Sep-2024,0
1234,United States,10537585,21-Jan-2020,18-Dec-2037,0
1234,United States,10702539,07-Jul-2020,09-Jan-2023,0
1234,United States,10799642,13-Oct-2020,11-May-2032,0
1235,United States,6500867,31-Dec-2002,29-Jun-2020,0
1235,United States,6797732,28-Sep-2004,29-Jun-2020,0
1235,United States,9089607,28-Jul-2015,26-Dec-2028,0
1235,United States,8377474,19-Feb-2013,26-Dec-2028,0
1235,United States,8454998,04-Jun-2013,26-Dec-2028,0
1235,United States,7094427,22-Aug-2006,29-May-2022,0
1235,United States,8557283,15-Oct-2013,26-Dec-2028,0
1235,United States,9089608,28-Jul-2015,26-Dec-2028,0
1235,United States,9463246,11-Oct-2016,26-Dec-2028,0
1235,United States,9533046,03-Jan-2017,26-Dec-2028,0
1235,United States,9901640,27-Feb-2018,26-Dec-2028,0
1235,United States,RE43711,02-Oct-2012,03-Feb-2029,0
1235,United States,8628754,14-Jan-2014,19-Jun-2020,0
1235,United States,7556798,07-Jul-2009,04-Nov-2021,0
1235,United States,8404276,26-Mar-2013,19-Mar-2023,0
1235,United States,6921528,26-Jul-2005,19-Jun-2020,0
1235,United States,6613308,02-Sep-2003,19-Sep-2020,0
1235,United States,8586093,19-Nov-2013,19-Mar-2023,0
1235,United States,6979437,27-Dec-2005,19-Sep-2020,0
1235,United States,7146978,12-Dec-2006,16-Apr-2021,0
1235,United States,6858199,22-Feb-2005,04-Nov-2021,0
1235,United States,6514482,04-Feb-2003,19-Sep-2020,0
1235,United States,8685442,01-Apr-2014,16-Nov-2032,0
1235,United States,8545878,01-Oct-2013,16-Nov-2032,0
1235,United States,9393210,19-Jul-2016,16-Nov-2032,0
1235,United States,7182961,27-Feb-2007,22-Feb-2024,0
1235,United States,7384649,10-Jun-2008,20-Nov-2022,0
1235,United States,9155699,13-Oct-2015,19-Mar-2023,0
1235,United States,8945612,03-Feb-2015,16-Nov-2032,0
1236,United States,6288127,11-Sep-2001,27-Jul-2017,1
1236,United States,5990176,23-Nov-1999,27-Jul-2017,1
1236,United States,6074668,13-Jun-2000,09-Jul-2018,1
1236,United States,6444859,03-Sep-2002,27-Jul-2017,1
1238,United States,5006528,09-Apr-1991,20-Oct-2014,0
1238,United States,7053092,30-May-2006,28-Jan-2022,0
1238,United States,8642600,04-Feb-2014,28-Jul-2022,1
1238,United States,8759350,24-Jun-2014,02-Mar-2027,0
1238,United States,9125939,08-Sep-2015,28-Jul-2026,0
1238,United States,9089567,28-Jul-2015,28-Jan-2022,0
1238,United States,8017615,13-Sep-2011,16-Dec-2024,1
1238,United States,8580796,12-Nov-2013,25-Mar-2023,1
1238,United States,8642760,04-Feb-2014,25-Mar-2023,1
1238,United States,6977257,20-Dec-2005,24-Oct-2022,1
1238,United States,8518421,27-Aug-2013,24-Jul-2021,1
1238,United States,7115587,03-Oct-2006,21-Jan-2025,1
1238,United States,7550445,23-Jun-2009,21-Jan-2025,1
1238,United States,8030313,04-Oct-2011,19-Oct-2024,0
1238,United States,8338427,25-Dec-2012,15-Mar-2025,0
1238,United States,8338428,25-Dec-2012,06-Aug-2023,0
1238,United States,8759351,24-Jun-2014,06-Aug-2023,0
1238,United States,7807680,05-Oct-2010,19-Oct-2024,0
1238,United States,8993761,31-Mar-2015,25-Sep-2022,0
1238,United States,8722679,13-May-2014,19-Oct-2024,0
1238,United States,8399469,19-Mar-2013,29-Jun-2025,0
1238,United States,9193685,24-Nov-2015,24-Oct-2033,0
1238,United States,8796276,05-Aug-2014,24-Jun-2030,0
1238,United States,9034867,19-May-2015,07-Nov-2032,0
1238,United States,8431576,30-Apr-2013,26-Oct-2030,0
1238,United States,9387182,12-Jul-2016,25-Dec-2023,0
1238,United States,9359302,07-Jun-2016,25-Sep-2022,0
1238,United States,9358207,07-Jun-2016,12-Apr-2020,0
1238,United States,9526726,27-Dec-2016,19-Mar-2035,0
1238,United States,9452131,27-Sep-2016,19-Mar-2035,0
1238,United States,8945005,03-Feb-2015,19-Aug-2029,0
1238,United States,8847766,30-Sep-2014,29-Mar-2030,0
1238,United States,9787511,10-Oct-2017,19-Sep-2034,0
1238,United States,8674825,18-Mar-2014,09-Apr-2029,0
1238,United States,9270503,23-Feb-2016,19-Sep-2034,0
1238,United States,9268909,23-Feb-2016,15-Oct-2033,0
1238,United States,8956288,17-Feb-2015,06-Jul-2029,0
1238,United States,9444503,13-Sep-2016,19-Nov-2027,0
1238,United States,8547248,01-Oct-2013,18-Dec-2030,0
1238,United States,9577864,21-Feb-2017,03-Oct-2033,0
1238,United States,8545402,01-Oct-2013,27-Apr-2030,0
1238,United States,9433371,06-Sep-2016,15-Sep-2029,0
1238,United States,8114021,14-Feb-2012,02-Nov-2026,0
1238,United States,9320455,26-Apr-2016,15-Dec-2031,0
1238,United States,9119554,01-Sep-2015,16-Dec-2028,0
1238,United States,9258035,09-Feb-2016,05-Mar-2029,0
1238,United States,8258962,04-Sep-2012,25-Nov-2030,0
1238,United States,7978064,12-Jul-2011,14-Sep-2026,0
1238,United States,8718193,06-May-2014,05-Dec-2029,0
1238,United States,8961412,24-Feb-2015,17-Nov-2030,0
1238,United States,9060708,23-Jun-2015,05-Mar-2029,0
1238,United States,9149577,06-Oct-2015,15-Dec-2029,0
1238,United States,9941931,10-Apr-2018,04-Nov-2030,0
1238,United States,10097388,09-Oct-2018,19-Sep-2034,0
1238,United States,10441194,15-Oct-2019,12-May-2029,0
1238,United States,10525057,07-Jan-2020,08-Mar-2034,0
1238,United States,10517507,31-Dec-2019,13-Jun-2032,0
1238,United States,10980803,24-Sep-2013,24-Sep-2033,0
1240,United States,8598227,03-Dec-2013,02-Feb-2027,0
1240,United States,8318802,27-Nov-2012,15-Mar-2027,0
1248,United States,5438072,01-Aug-1995,22-May-2014,0
1248,United States,4814470,21-Mar-1989,14-May-2010,0
1248,Canada,2150576,21-Jun-2005,26-Nov-2013,0
1248,Canada,2149055,07-Jan-2003,08-Nov-2013,0
1248,United States,8940786,27-Jan-2015,30-Sep-2033,0
1248,United States,9308195,12-Apr-2016,30-Sep-2033,0
1248,United States,9763880,19-Sep-2017,30-Sep-2033,0
1248,United States,10842770,24-Nov-2020,04-Aug-2031,0
1249,United States,5366722,22-Nov-1994,22-Nov-2011,0
1249,United States,RE36418,30-Nov-1999,12-Jul-2011,0
1254,Canada,2366932,25-Aug-2009,12-Apr-2020,0
1254,United States,6596746,22-Jul-2003,28-Dec-2020,1
1254,United States,7125875,24-Oct-2006,13-Oct-2020,1
1254,United States,7153856,26-Dec-2006,28-Oct-2020,1
1254,United States,7491725,17-Feb-2009,28-Sep-2026,1
1254,United States,8680103,25-Mar-2014,04-Aug-2025,1
1255,United States,7659253,09-Feb-2010,24-Aug-2023,1
1255,United States,7718619,18-May-2010,24-Aug-2023,1
1255,United States,7659254,09-Feb-2010,24-Aug-2023,1
1255,United States,7671030,02-Mar-2010,24-Aug-2023,1
1255,United States,7662788,16-Feb-2010,24-Aug-2023,1
1255,United States,7687467,30-Mar-2010,24-Aug-2023,1
1255,United States,7678770,16-Mar-2010,24-Aug-2023,1
1255,United States,7671031,02-Mar-2010,24-Aug-2023,1
1255,United States,7713936,11-May-2010,24-Aug-2023,1
1255,United States,7674774,09-Mar-2010,24-Aug-2023,1
1255,United States,7678771,16-Mar-2010,24-Aug-2023,1
1255,United States,7655630,02-Feb-2010,24-Aug-2023,1
1255,United States,7687466,30-Mar-2010,24-Aug-2023,1
1255,United States,7223735,29-May-2007,24-Aug-2023,1
1255,United States,7700561,20-Apr-2010,24-Aug-2023,1
1255,United States,7662787,16-Feb-2010,24-Aug-2023,1
1255,United States,7723305,25-May-2010,24-Aug-2023,1
1255,United States,7105486,12-Sep-2006,24-Aug-2023,1
1256,Canada,2307551,01-Jan-2007,27-Oct-2018,0
1256,United States,RE39128,13-Jun-2006,12-Apr-2021,0
1256,United States,RE43390,15-May-2012,12-Apr-2021,0
1256,United States,7875630,25-Jan-2011,14-Feb-2027,0
1256,United States,8207191,26-Jun-2012,30-Aug-2024,0
1257,Canada,2189015,13-Apr-2010,30-Apr-2015,0
1259,Canada,2413134,11-May-2010,28-Jun-2021,0
1259,Canada,2317589,08-Aug-2007,08-Jan-2019,0
1259,United States,6391874,21-May-2002,11-Jul-2017,0
1259,United States,6713485,30-Mar-2004,29-Sep-2020,0
1259,United States,6727256,27-Apr-2004,08-Jan-2019,0
1259,United States,6828320,07-Dec-2004,11-Jul-2017,0
1259,United States,8821927,02-Sep-2014,18-Sep-2029,0
1259,United States,8513262,20-Aug-2013,08-Jan-2019,0
1259,United States,7157466,02-Jan-2007,19-Nov-2021,0
1260,United States,8460641,11-Jun-2013,05-Nov-2028,0
1260,United States,8962000,24-Feb-2015,31-Aug-2025,0
1260,United States,6730288,04-May-2004,08-Sep-2019,0
1260,United States,7029659,18-Apr-2006,08-Sep-2019,0
1260,United States,6387383,14-May-2002,03-Aug-2020,0
1260,United States,9492384,15-Nov-2016,31-Aug-2025,0
1261,Canada,2536251,04-Aug-2009,27-Aug-2024,0
1261,Canada,2450740,14-Feb-2006,05-Jul-2022,0
